year,state_county,yrly_new_props,cur_props,.dec_2000_total_occupied,.dec_2000_total_renter_occupied,.dec_2000_total_vacant,.dec_2000_total_pop_occupied,.dec_2000_total_pop_renter_occupied,.dec_2000_total_pop,.dec_2000_avg_household_size,.dec_2000_median_age,.dec_2000_median_income,.acs_2010_total_pop,.acs_2010_total_pop_occupied,.acs_2010_total_pop_renter_occupied,.acs_2010_total_vacant,.acs_2010_median_income,.acs_2010_median_age,.acs_2020_total_pop,.acs_2020_total_pop_occupied,.acs_2020_total_pop_renter_occupied,.acs_2020_total_vacant,.acs_2020_median_income,.acs_2020_median_age
2007,45035,0,5,34709,21463,2528,94324,246,96413,2.72,34.7,50177,129618,94952,19991,4956,28349,41.1,161309,113974,33432,4506,32353,41.9
2007,45045,0,11,149556,106976,13247,368791,1849,379616,2.47,35.5,50332,436437,294120,76896,19867,24426,41,516126,351256,101306,16770,31241,41.4
2007,45051,0,2,81800,51353,40285,194124,388,196629,2.37,38.3,42676,258267,178350,48047,66023,22754,41.8,344186,242099,76176,74135,26499,43.8
2007,45057,0,1,23178,14531,1784,59367,63,61351,2.56,35.9,40955,72302,51701,13790,3292,21958,41.9,95378,71823,14835,3301,30885,43.7
2007,45063,0,4,83240,44299,7738,213131,863,216014,2.56,35.7,52637,252563,185936,38774,9317,28509,42.2,295033,220365,50597,11021,32756,42.5
2007,45079,0,13,120101,103120,9692,292665,2387,320677,2.44,32.6,49466,372597,216269,75801,16000,24864,38.3,414660,233329,97762,19574,28900,37.9
2007,45083,0,2,97735,65239,9251,246352,1030,253791,2.52,36.1,45349,278167,193725,48150,14740,22119,41.8,313791,218421,61726,12937,27305,41.8
2007,45091,0,3,61051,40539,5010,160407,366,164614,2.63,34.9,51815,214916,154342,32305,8199,26976,41.4,273887,197752,50836,6385,33803,42.8
2007,47021,0,4,12878,5565,630,35511,3,35912,2.76,35.3,49143,38809,30671,4720,1227,26741,43.1,40539,30522,7191,1142,31893,42.7
2007,47037,0,16,237405,226301,15572,545726,5487,569891,2.3,34.1,49317,612884,350516,149898,27585,25848,39,690540,377555,202667,30548,34518,37.7
2007,47065,0,9,124444,92155,10248,300106,1220,307896,2.41,37.4,48037,328960,217074,65483,15209,23819,42,364718,235092,85574,15309,30545,41.4
2007,47093,1,2,157872,106073,13567,369168,2175,382032,2.34,36,49182,423748,290777,74526,14621,25236,41.1,466184,305950,102009,18075,30494,40.8
2007,47105,0,1,15944,7906,1333,38653,5,39086,2.42,41,46517,47102,35651,7658,1579,22302,44.4,53169,39913,9773,2426,30449,45.8
2007,47149,0,0,66443,47006,4173,176251,787,182023,2.65,31.2,53553,250517,171746,39493,7164,27378,38.7,324139,212420,73826,6822,33593,39.4
2007,47157,0,30,338366,299876,24588,878475,6013,897472,2.6,32.9,47386,922696,562210,210920,55860,24416,41.3,936611,515279,301626,49419,29815,41.3
2007,47165,0,1,48941,28391,2716,129058,233,130449,2.64,36.1,52125,155592,117370,20109,4568,27008,42.2,187680,138557,32604,4768,32861,43.4
2007,47187,0,4,44725,19027,2280,125647,354,126638,2.81,36.2,78315,174260,146798,14933,3395,39779,44.1,232380,189595,27398,3541,46744,44.1
2007,47189,0,1,32798,14873,2123,87661,113,88809,2.67,36.3,56650,109563,89360,10425,2739,29561,42.7,140604,106405,24273,3519,36286,43.3
2007,48021,0,2,20097,10666,2157,55728,58,57733,2.77,35.4,49456,72289,54676,10995,3109,25699,42.9,86839,66081,14369,4262,30945,43.1
2007,48027,0,2,85507,97119,7275,228837,2119,237974,2.68,29.2,41455,294689,168567,58581,18736,26384,36.6,355700,192309,93229,16363,30065,36.8
2007,48029,0,37,488942,479033,32417,1358420,7491,1392931,2.78,32.1,43724,1650052,1058080,331753,62630,23918,39.3,1978826,1211627,514419,55085,28546,39
2007,48039,0,2,81954,54987,8674,230806,681,241767,2.82,34,55282,300522,222014,37417,12877,31521,40.9,368062,271873,58371,15278,40638,41.3
2007,48041,0,1,55202,68593,3821,139070,4287,152415,2.52,23.6,46530,185426,86697,38996,8310,16811,31.9,226370,104340,59273,10317,25524,34.2
2007,48085,1,23,181970,120852,12922,488343,8033,491675,2.68,32.9,81856,738745,552378,105397,19221,40022,40.9,1006038,695045,209814,22695,48233,43
2007,48113,3,67,807621,970597,46498,2185429,41113,2218899,2.71,31.1,49062,2321014,1306271,628401,99712,25812,39.2,2622634,1394422,885271,81817,32361,39.7
2007,48121,0,23,158903,123803,9166,423826,4962,432976,2.67,31,69292,628084,433975,93929,17801,34047,39.5,861690,589599,169851,17684,42040,41.4
2007,48135,0,3,43846,33330,5654,119412,196,121123,2.72,32,36369,133015,92790,22184,4619,22961,39.2,162067,108028,32410,5553,33976,38.2
2007,48141,0,0,210022,223306,14425,666878,2445,679622,3.18,30,33410,772280,500486,174179,19916,17754,39.7,836915,530416,204099,25405,23665,38.9
2007,48157,1,18,110915,61253,5076,348154,4020,354452,3.14,33.3,69781,541983,435010,65084,11006,35046,42.6,790892,620705,115046,12637,41220,42.8
2007,48167,0,2,94782,75966,16951,246002,1734,250158,2.6,35.9,51435,286326,201861,44627,23541,28521,42.8,337600,231624,68161,23323,35693,42.6
2007,48201,2,109,1205516,1377601,92614,3358444,64587,3400578,2.79,31.2,49004,3950999,2369421,954907,184211,26344,39.4,4680609,2701191,1385612,159470,31975,40
2007,48209,0,2,33410,26882,2233,89950,263,97589,2.69,28.4,56287,146439,97692,19891,4709,25913,38.6,222827,139406,51006,4972,32430,37.9
2007,48325,0,4,12880,7367,1946,37522,36,39304,2.91,34.4,40288,45073,32221,7021,2411,22413,44.5,50869,38880,5662,2725,27020,42.7
2007,48329,1,3,42745,29821,5315,114415,290,116009,2.68,34.1,47269,132103,94843,18908,3975,27036,40.8,171238,118497,32179,4410,40719,38.4
2007,48339,1,10,103296,56090,9474,292077,723,293768,2.83,34.4,58983,427717,325748,54466,16844,30314,42,590188,435254,106852,17880,38454,42.4
2007,48367,0,1,31131,15621,2953,85574,62,88495,2.75,36.5,51530,112158,87329,11877,3835,30070,44.3,138447,109760,18546,4932,33410,44.6
2007,48439,1,48,533864,499159,31966,1423249,19136,1446219,2.67,32.3,54068,1743300,1138765,337474,64038,28809,40.2,2077153,1298033,544306,57935,34639,40.7
2007,48453,2,34,320766,342587,15115,791574,17656,812280,2.47,30.4,58555,979712,538970,229306,36729,29503,37.1,1250884,702460,347283,38594,41776,38.5
2007,48491,0,12,86766,56721,3559,245041,1170,249967,2.82,32.3,66208,391715,277599,61255,9414,34915,39.7,570437,394457,112161,10948,40640,41.1
2007,49035,0,18,295141,231538,15847,884007,6507,898387,3,28.9,54470,1000155,701993,159760,21938,26717,37.1,1146215,801235,219145,21226,35081,38.6
2007,49049,0,1,99937,106426,4378,358991,1567,368536,3.59,23.3,50196,486067,335270,65811,7150,20698,32.7,621506,430661,98348,8189,27125,33.8
2007,51013,0,1,86352,100717,4074,185295,10809,189453,2.15,34,78877,197467,97830,61890,10264,54485,35.7,236434,110100,84130,7644,71423,37.4
2007,51041,0,2,93772,44644,3935,255664,1217,259903,2.73,35.7,65058,308633,241963,38303,7260,35005,42.7,348500,263569,59590,5376,40898,43.6
2007,51059,2,37,350714,262838,8697,959452,38007,969749,2.74,35.9,92146,1048554,760564,176110,22341,48294,42.9,1149439,784144,248373,16496,54708,43.3
2007,51085,0,0,31121,11331,1075,84197,87,86320,2.71,37.4,65809,99172,82734,9624,1665,35239,44.6,106538,86669,13586,2653,40600,45.5
2007,51087,0,7,108121,78132,4449,258488,3622,262300,2.39,36,59298,300053,204087,54646,8907,32675,41.7,330076,216163,78860,7791,38360,42.5
2007,51107,0,13,59900,29958,2260,168748,1357,169599,2.82,33.6,88387,291653,238854,29222,9576,52015,41,405312,320669,58634,3833,62137,42.9
2007,51145,0,1,7258,2117,251,19898,2,22377,2.74,36.8,58142,27758,18705,2223,389,29294,46,29253,24814,1365,699,42834,47.2
2007,51149,0,2,10159,8043,567,28079,76,33047,2.76,32.1,53750,35129,20957,6739,1486,30897,41.9,38292,22094,8501,782,35441,41.8
2007,51153,4,24,94570,73644,3482,278424,2337,280813,2.94,31.9,71622,379415,280841,54425,8999,41181,40.7,466834,342519,87437,6124,45000,41.9
2007,51177,0,3,31308,14794,2021,89841,271,90395,2.87,34.3,62422,120212,94687,16476,3635,35044,42.4,134683,104888,20466,3059,39244,42.9
2007,51179,0,5,30187,16341,1218,90952,263,92446,3.01,33.1,71575,124587,95302,14311,2910,40705,42.4,150185,112987,20805,2112,46500,42.2
2007,51510,0,6,61889,76143,2362,126382,4871,128283,2.04,34.4,67023,133647,59945,47981,7799,49546,37.7,158309,66055,65127,5072,62153,39.4
2007,51550,0,2,69900,45050,2772,195070,676,199184,2.79,34.7,56302,219268,164571,33027,3354,32386,42.4,242647,174373,43245,5183,38651,41.2
2007,51600,0,1,8035,6447,169,20970,1159,21498,2.61,37,78921,22058,15350,3223,146,42202,42.5,23312,15977,4084,268,49924,41.8
2007,51610,0,2,4471,3440,254,10306,355,10377,2.31,39.7,97225,11465,7524,2007,636,56934,46.4,14309,8634,3650,449,76901,44.6
2007,51630,0,1,8102,10406,786,16960,150,19279,2.09,30.3,47148,23375,8430,9104,961,24453,35.9,29059,11669,8971,828,34162,35.5
2007,51650,0,2,53887,53535,3424,133969,823,146437,2.49,34,46110,139046,81442,37264,5950,27144,40.5,135169,76277,37687,5298,30530,39.1
2007,51700,1,8,69686,79139,4431,174317,1381,180150,2.5,32,42520,181822,93031,48253,5566,26002,38.4,179582,84188,66544,7475,31071,38.3
2007,51710,0,3,86210,112653,8206,211114,2587,234403,2.45,29.6,36891,242143,107547,75713,9934,23249,34.2,244300,96165,82073,8744,27093,33.3
2007,51740,1,1,38170,39443,3435,95751,247,100565,2.51,34.5,39577,96785,57222,22831,3690,24218,38.8,94961,50441,30801,4229,28402,38.6
2007,51760,0,4,84549,96732,7733,186554,1389,197790,2.21,33.9,38348,201828,85151,68709,13827,21214,37.1,229233,95073,86818,9925,28458,35.9
2007,51800,0,3,23283,17105,1421,62698,64,63677,2.69,36,47342,82544,60503,14467,2278,31432,42.5,91383,63168,20067,2791,38427,42.4
2007,51810,1,19,154455,134980,7822,417574,4481,425257,2.7,32.7,53242,435996,287053,79952,12255,32370,39.7,450882,290818,100634,13283,39356,40
2007,53011,0,5,127208,105252,6822,342194,3007,345238,2.69,34.2,54016,414816,283587,78438,9558,29752,41.9,481950,324540,106001,7839,37704,42.3
2007,53033,0,53,710916,594585,31321,1699415,64538,1737034,2.39,35.7,66035,1879189,1182909,402046,53587,35324,40.6,2225064,1324258,576474,52283,47817,39.9
2007,53035,0,1,86416,68742,6228,224744,2486,231969,2.6,35.8,53878,247336,169658,43738,9584,30026,42.6,268945,181265,52894,7972,38761,40
2007,53045,0,2,18912,10248,6603,47074,89,49405,2.49,40.3,44246,59287,44772,8830,9719,24301,44.8,65326,48775,11925,8542,29926,43.3
2007,53053,0,16,260800,230693,16260,679310,12993,700820,2.6,34.1,52098,782681,491800,157767,24870,30281,41,891862,568757,209838,20347,38012,40.2
2007,53061,0,13,224852,173057,11353,596912,9748,606024,2.65,34.7,60726,694219,483554,118815,17230,33372,41.9,811572,553638,176559,15275,41898,42
2007,53067,0,4,81625,62012,5027,203957,2896,207355,2.5,36.5,55027,243563,165573,44433,6260,32125,42.4,284698,190173,58710,5712,38156,41.8
2007,55079,0,8,377729,401694,22364,916054,10451,940164,2.43,33.7,47175,937616,515434,259787,36231,24957,39.2,949180,480201,338547,35607,30767,38.9
2007,55089,0,1,30857,14899,1177,80558,169,82317,2.61,38.9,72547,85945,70073,9533,2132,34184,45.8,89179,69000,13301,1557,41139,46.1
2007,55131,0,1,43842,22743,1966,116195,184,117493,2.65,36.6,63542,130206,104531,15712,2487,31952,43.4,135529,108107,18870,2368,40522,44.9
2007,55133,0,5,135229,64193,5080,355014,1440,360767,2.63,38.1,71773,386130,313435,43788,7956,35732,44.6,402637,320991,53735,6923,42100,44.7
2008,01003,0,1,55336,25946,18949,138141,142,140415,2.5,39,47028,175791,132421,22247,31617,24896,43,218289,168696,35831,32700,30558,43.7
2008,01073,0,12,263265,196390,24897,645934,2913,662047,2.45,36,45951,656912,438205,125688,39742,24572,41.3,658615,420055,155084,45024,30328,41.1
2008,01081,0,2,45702,36246,4627,110625,976,115092,2.42,27.5,46781,135010,86863,23476,6523,20997,37.2,163461,104496,35759,9525,26380,38.6
2008,01089,0,3,109955,71562,10333,269442,1673,276700,2.45,35.7,54360,323080,229394,51845,14919,27434,41.9,367686,253934,66653,12472,34448,42.4
2008,01097,0,5,150179,114178,14922,391775,2216,399843,2.61,34.4,40378,408620,277806,85307,22451,21219,41.5,413977,265768,108740,26764,26718,41.4
2008,01117,0,1,54631,21783,4671,141618,340,143293,2.59,34.9,64105,187880,151563,18339,7001,33737,41.4,216350,173688,26402,7334,38721,42.8
2008,04013,2,67,1132886,935341,117345,3027366,19268,3072149,2.67,33,51827,3751410,2455006,696464,214163,29318,39.7,4412779,2774692,1120478,169096,34032,40.6
2008,04019,0,20,332350,268332,34387,821712,6475,843746,2.47,35.7,44446,964462,620612,177488,53512,24252,41.3,1038476,658573,227610,52294,28683,40.2
2008,04021,0,0,61364,40608,19790,164497,182,179727,2.68,37.1,39548,329297,227329,42216,30675,26759,40.3,447559,313104,77474,29498,30021,41.6
2008,06001,1,47,523366,596975,16817,1416006,108058,1443741,2.71,34.5,65857,1477980,845723,424243,45512,32912,41.1,1661584,910901,573771,32593,45882,41.2
2008,06013,0,31,344129,273927,10448,937479,26038,948816,2.72,36.4,73039,1024809,708752,199710,28695,36383,43.2,1147788,758162,297547,16768,43768,43.7
2008,06037,2,190,3133774,4654845,137135,9344086,474146,9519338,2.98,32,46452,9758256,4869411,3674697,207847,25094,40.1,10040682,4805674,4306048,227286,31048,40.8
2008,06041,0,4,100650,80929,4340,235803,4034,247289,2.34,41.3,88934,248601,157361,59016,7803,42591,46.9,259441,162962,68233,7419,55546,48.9
2008,06053,0,4,121236,175207,10472,380786,8784,401762,3.14,31.7,51169,407435,202380,133845,13870,24350,39.7,432977,205673,175034,13907,30484,40.6
2008,06055,0,1,45402,42885,3152,119046,688,124279,2.62,38.3,61410,134051,82828,31953,5127,31367,42.8,138572,85552,39936,6855,38721,44.2
2008,06059,0,51,935287,1101536,34197,2803924,144127,2846289,3,33.3,64611,2965525,1771018,805187,57751,31577,41.1,3170345,1766470,1078447,61243,37499,42.5
2008,06061,0,5,93382,60445,13920,245511,1419,248399,2.63,38,65858,336477,248649,51359,20035,35801,42.7,391799,288811,71461,20369,42751,43.9
2008,06065,1,25,506218,467066,78456,1511034,16278,1545387,2.98,33.1,48409,2109464,1435711,400567,116210,25673,40.4,2437864,1612532,625205,108653,30279,40.9
2008,06067,1,42,453602,482318,21212,1198004,55120,1223499,2.64,33.8,50717,1395144,822679,327932,43486,28281,40.5,1537948,880470,481792,25397,34013,40.5
2008,06071,1,34,528594,578602,72775,1664402,23041,1709434,3.15,30.3,46574,2005287,1277035,443739,95196,24959,39.7,2162532,1263630,674705,81286,28611,39.6
2008,06073,0,35,994677,1186350,45472,2716820,95547,2813833,2.73,33.2,53438,3022468,1647521,876167,93085,30093,39.6,3323970,1770437,1115281,84825,36028,39.6
2008,06075,0,12,329700,441692,16827,756976,103093,776733,2.3,36.5,63545,789172,337354,336655,36604,35640,38.3,874784,371431,384361,36472,54549,37.8
2008,06077,0,11,181629,220112,7531,544827,30499,563598,3,31.9,46919,673613,397218,165002,18209,24660,40.6,751615,420735,249744,14100,30974,40.6
2008,06081,0,17,254103,254197,6473,696711,42296,707161,2.74,36.8,80737,704327,433436,191526,14281,39036,42.5,765623,461152,228795,15405,51281,42.6
2008,06083,0,4,136622,171201,6279,382730,6992,399347,2.8,33.4,54042,416051,207276,123494,10588,24924,39.9,444895,214506,156455,11008,31556,39.7
2008,06085,0,51,565863,635706,13466,1652871,156024,1682585,2.92,34,81717,1739396,1040192,466793,29578,37401,40.6,1924379,1087896,599757,33582,50030,41
2008,06087,1,10,91139,98464,7734,246574,2710,255602,2.71,35,61941,256901,146774,69950,10200,26321,42,273170,154385,82214,9544,34883,42.5
2008,06095,0,10,130403,127279,4110,378568,12026,394542,2.9,33.9,60597,410042,260339,88747,12605,31536,42,444538,269091,127914,7864,37621,41.6
2008,06097,0,7,172403,159118,10750,447512,4891,458614,2.6,37.5,61921,474047,286378,125483,18635,30872,43.4,496801,296790,150543,17540,38515,43.9
2008,06099,0,3,145146,167543,5661,439508,8102,446997,3.03,31.7,44703,509682,310356,119975,13750,23025,40.1,546235,315399,182170,7413,29085,40.2
2008,06111,0,13,243234,242548,8478,739985,10331,753197,3.04,34.2,65285,809080,527351,190153,15093,30637,42,845599,519219,261140,17786,35064,42.7
2008,06113,0,3,59375,74273,2212,161145,9705,168660,2.71,29.5,51623,196418,102563,48973,4561,25718,39,218774,107772,71557,3951,31781,38.7
2008,08001,0,10,128156,101568,4438,360443,2753,363857,2.81,31.4,52517,425330,287769,79673,13809,28772,38.8,509844,341018,115461,6149,35405,39.2
2008,08005,0,14,190909,136259,5926,483120,5446,487967,2.53,34.5,63875,552860,369037,108790,15610,32068,41.6,649980,423795,146174,10946,39611,41.2
2008,08013,0,1,114680,90136,5220,282775,3206,291288,2.47,33.4,70572,290177,186586,47102,8139,30003,40.9,324682,202393,62365,8044,38758,41
2008,08031,0,17,239235,239152,12200,541917,7914,554636,2.27,33.1,48195,578087,311076,155107,27115,27454,37.1,715878,374194,226485,18513,40997,36.5
2008,08035,0,7,60924,17244,2409,175300,310,175766,2.88,33.7,88482,273440,228865,21725,4524,47966,42.2,344280,280290,36942,4394,52391,44.2
2008,08041,0,15,192409,163187,10019,501533,4315,516929,2.61,33,53995,599988,399108,94796,21691,28401,40.6,710499,461764,140850,13758,34407,38.7
2008,08059,0,9,206067,125862,6421,519326,2836,527056,2.52,36.8,67310,528614,384648,77930,11933,34104,43.8,578795,416931,103056,8782,42400,42.1
2008,08069,0,2,97164,72037,8228,244374,1502,251494,2.52,33.2,58866,291162,196072,43475,13204,26593,40.5,350523,230828,68885,10398,33757,39.1
2008,09001,0,8,324232,242954,15234,864591,10770,882567,2.67,37.3,77690,905342,644948,174719,26350,35421,43.9,944306,636361,218684,29259,41747,45.2
2008,09003,0,16,335098,265569,17924,830338,8176,857183,2.48,37.7,62144,887976,596242,187893,24173,31501,43.4,892153,583633,218800,26730,38717,43.3
2008,09005,0,2,71551,36668,7716,179682,633,182193,2.51,39.6,66445,189916,154198,24091,9919,34269,45.7,181143,142590,27988,13460,39349,47.7
2008,09007,0,4,61341,34116,5944,148844,892,155071,2.43,38.6,71319,164774,125074,21785,7046,37863,44.7,162742,120938,26202,8684,43449,46.3
2008,09009,0,9,319040,261131,21692,796334,9018,824008,2.5,37,60549,856688,570958,181737,28724,30588,42.9,855733,543385,217325,35225,36670,43.5
2008,09011,0,2,99835,74097,10839,247208,1888,259088,2.48,37,59857,272360,186902,44824,13188,32239,43.4,266868,178424,56488,14233,37317,43.6
2008,09013,0,3,49431,26651,2139,125311,1271,136364,2.54,35.7,70856,151073,109696,16623,2842,31534,43.1,150947,103908,21937,3920,37981,42.5
2008,10003,0,5,188935,129375,10586,482751,5076,500265,2.56,35,62144,533514,374881,89455,17322,31302,41.6,558306,379744,121033,14811,36961,42.7
2008,11001,0,4,248338,302569,26507,536497,9335,572059,2.16,34.6,46283,584400,246202,214644,36175,35264,37.7,701974,295724,274249,30885,52328,36.5
2008,12009,0,7,198195,112101,23877,466535,1860,476230,2.35,41.4,47571,540583,408062,74461,46165,25686,44.9,594001,442970,104694,44643,29652,45.2
2008,12011,1,74,654445,469653,86598,1603094,9850,1623018,2.45,37.8,50531,1734139,1186498,327174,137960,27170,42.7,1942273,1201782,542789,121440,31010,43.7
2008,12015,0,3,63864,23728,15894,139035,226,141627,2.18,54.3,42653,159385,125463,16391,27431,23895,47.4,185926,146435,26442,26068,26947,49.2
2008,12021,1,9,102973,66605,41563,246587,587,251377,2.39,44.1,54816,316931,228376,56307,75012,28176,44,379345,263068,80167,70371,32201,46
2008,12031,1,21,303747,260002,26031,763204,6109,778879,2.51,34.1,47689,854848,542727,170426,53284,26977,40.3,948651,541695,263988,43380,31453,40.1
2008,12033,0,4,111049,87218,13598,272444,1678,294410,2.45,35.4,41708,297940,186975,52647,22838,21995,40.4,316691,190355,74470,20287,27315,38.8
2008,12035,0,3,21294,8258,3158,49370,82,49832,2.32,50.4,45502,91806,70840,14316,10973,25032,45.1,112854,82475,23751,8776,28000,46
2008,12053,0,1,55425,18381,7302,128693,162,130802,2.32,49.5,37509,170337,137358,17518,12704,22198,44.5,190700,147162,31142,11053,25692,43
2008,12057,0,28,391357,321122,34605,981521,7537,998948,2.51,35.1,48223,1200236,771899,240980,63569,26349,40.5,1451358,869679,387279,50795,31269,40.7
2008,12069,0,1,88413,39249,14417,206761,430,210528,2.34,45.1,42577,291671,223747,39168,24024,24426,43.8,356115,258216,68630,22791,27396,44.1
2008,12071,0,14,188599,105531,56806,435271,920,440888,2.31,45.2,46430,606165,433429,94022,118141,26406,43.5,756570,520664,172607,112336,29562,44.4
2008,12073,0,1,96521,86876,7453,225858,2183,239452,2.34,29.5,52962,270409,147256,54481,13186,23931,37.9,291863,151632,77033,14811,29023,36.6
2008,12081,0,7,112460,70400,25668,257997,652,264002,2.29,43.6,46576,318619,223533,57247,39519,25691,44.4,393847,275475,84287,44615,29953,45.1
2008,12083,0,2,106755,52258,15908,252035,467,258916,2.36,43.8,37473,326833,246773,42971,27298,21810,44.2,360210,255715,73656,25063,25344,44.9
2008,12085,0,2,55288,26105,10183,123375,183,126731,2.23,47.3,53244,144322,108305,20786,18287,26421,46.3,160420,122691,26469,15672,31854,48.5
2008,12086,2,62,776774,860760,75504,2207391,10827,2253362,2.84,35.6,40260,2445374,1438878,674886,153024,21000,41.6,2705528,1442465,981610,130110,25724,43.2
2008,12095,3,42,336286,317776,25063,877513,8963,896344,2.61,33.3,47159,1116094,673544,241380,68755,24892,38.8,1373784,767007,411919,77899,29380,39.7
